datetime,price,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore
2025-02-08 09:00:00,82.24,299.18,77.48,129.76,31.34,28.33,38.93,881.38,225.24
2025-02-08 10:00:00,72.56,282.94,52.56,101.34,26.08,54.45,36.93,815.14,227.99
2025-02-08 11:00:00,64.61,278.61,49.29,91.19,25.28,74.21,36.9,723.09,231.4
2025-02-08 12:00:00,64.07,274.71,50.32,93.2,25.62,79.96,37.37,595.13,210.24
2025-02-08 13:00:00,72.82,266.82,40.42,78.0,22.39,89.39,36.54,542.26,194.1
2025-02-08 14:00:00,81.21,299.6,53.17,140.73,26.49,91.88,39.41,520.78,169.69
2025-02-08 15:00:00,103.35,306.64,74.31,190.5,33.11,62.91,48.26,514.01,170.93
2025-02-08 16:00:00,117.2,303.07,79.87,200.03,34.83,20.33,53.05,492.43,168.2
2025-02-08 17:00:00,135.78,305.02,101.79,225.61,39.56,0.12,60.09,517.47,157.71
2025-02-08 18:00:00,160.49,307.25,103.17,225.43,39.48,0.0,50.72,492.73,150.37
2025-02-08 19:00:00,156.97,305.57,103.23,225.39,39.48,0.0,50.72,442.88,139.53
2025-02-08 20:00:00,145.06,300.51,103.39,225.12,39.53,0.0,50.69,349.14,126.47
2025-02-08 21:00:00,149.0,304.92,102.84,224.1,39.36,0.0,50.67,288.26,111.81
2025-02-08 22:00:00,144.0,311.92,104.34,226.86,39.83,0.0,51.05,234.28,66.78
2025-02-08 23:00:00,136.31,314.26,105.72,228.0,39.93,0.0,52.01,162.35,44.24
2025-02-09 00:00:00,135.0,315.13,134.15,230.5,40.23,0.0,57.23,101.1,45.26
2025-02-09 01:00:00,134.51,313.49,139.71,228.6,39.93,0.0,54.38,66.85,43.15
2025-02-09 02:00:00,130.18,312.35,138.54,227.03,39.21,0.0,51.35,74.78,52.7
2025-02-09 03:00:00,119.3,312.73,130.19,213.48,27.99,0.0,50.26,116.68,57.01
2025-02-09 04:00:00,116.79,308.13,121.55,199.22,24.23,0.0,49.32,178.23,63.67
2025-02-09 05:00:00,117.0,310.39,120.82,197.61,23.92,0.0,48.86,271.26,64.75
2025-02-09 06:00:00,117.0,310.2,121.01,197.71,23.95,0.0,49.0,336.68,74.51
2025-02-09 07:00:00,133.43,310.73,132.23,216.1,27.47,0.27,49.88,359.38,93.48
2025-02-09 08:00:00,136.77,312.78,137.74,225.19,34.25,20.55,51.02,347.9,98.82
2025-02-09 09:00:00,123.98,313.85,138.28,225.82,39.38,76.23,50.99,396.89,107.49
2025-02-09 10:00:00,114.8,311.3,105.33,225.47,39.35,126.6,51.12,447.68,111.22
2025-02-09 11:00:00,105.66,310.62,89.89,204.43,35.33,131.93,49.38,408.28,135.16
2025-02-09 12:00:00,95.56,309.22,87.79,201.04,34.66,104.71,49.1,511.76,157.29
2025-02-09 13:00:00,92.26,310.3,86.8,199.67,34.35,97.15,49.02,616.76,181.23
2025-02-09 14:00:00,103.04,311.56,87.39,201.34,34.54,65.25,49.31,699.62,203.07
2025-02-09 15:00:00,113.23,311.77,88.33,200.92,34.49,30.09,49.31,812.97,206.13
2025-02-09 16:00:00,129.88,309.49,129.38,219.55,38.14,6.11,50.11,820.77,202.25
2025-02-09 17:00:00,146.25,307.67,138.16,226.34,39.47,0.0,50.8,865.75,197.04
2025-02-09 18:00:00,141.72,309.96,132.99,217.31,37.79,0.0,50.21,906.52,248.43
2025-02-09 19:00:00,118.73,307.27,131.31,213.9,37.15,0.0,50.08,920.69,292.38
2025-02-09 20:00:00,108.18,304.48,85.46,184.47,35.29,0.0,49.13,931.51,327.97
2025-02-09 21:00:00,83.7,277.54,61.54,117.95,29.11,0.0,40.54,930.39,332.08
2025-02-09 22:00:00,70.85,279.78,60.73,118.08,28.86,0.0,38.67,916.97,326.19
2025-02-09 23:00:00,62.41,279.59,59.36,114.8,28.44,0.0,38.68,919.92,319.16
2025-02-10 00:00:00,60.72,279.0,55.5,108.5,27.24,0.0,38.4,915.83,328.4
2025-02-10 01:00:00,62.75,280.76,46.06,93.27,24.29,0.0,37.22,915.77,352.85
2025-02-10 02:00:00,58.02,277.69,44.59,90.86,23.83,0.0,37.46,920.29,360.42
2025-02-10 03:00:00,57.47,278.41,44.42,90.62,23.77,0.0,37.0,924.91,358.12
2025-02-10 04:00:00,58.31,279.63,44.37,90.62,23.76,0.0,37.7,922.84,361.04
2025-02-10 05:00:00,60.65,276.49,45.64,94.53,24.15,0.0,37.89,920.11,361.69
2025-02-10 06:00:00,70.73,290.38,47.86,120.47,24.85,0.0,44.97,928.0,370.35
2025-02-10 07:00:00,112.35,312.58,78.95,199.02,34.58,0.0,48.97,928.77,387.52
2025-02-10 08:00:00,128.26,316.29,90.28,218.87,38.11,5.53,50.45,930.46,386.25
2025-02-10 09:00:00,118.66,315.83,86.53,211.58,36.94,24.06,49.61,932.46,381.56
2025-02-10 10:00:00,103.5,310.01,86.55,172.28,36.94,45.43,49.84,933.85,390.83
2025-02-10 11:00:00,78.84,282.24,63.58,116.67,29.76,59.43,46.67,934.9,398.03
2025-02-10 12:00:00,69.29,276.32,43.38,83.71,23.45,63.4,38.69,934.77,416.0
2025-02-10 13:00:00,76.12,280.83,62.74,102.35,25.14,61.56,38.78,938.28,429.29
2025-02-10 14:00:00,73.15,268.62,72.42,121.43,20.71,54.12,39.99,939.53,454.66
2025-02-10 15:00:00,76.27,262.65,53.01,104.41,19.95,34.17,38.88,939.57,464.51
2025-02-10 16:00:00,81.1,269.35,59.4,135.02,27.99,9.62,39.12,941.58,476.67
2025-02-10 17:00:00,90.08,305.46,62.37,114.09,29.38,0.08,40.52,943.15,477.65
2025-02-10 18:00:00,84.17,307.74,62.79,114.93,29.51,0.0,37.72,942.21,478.85
2025-02-10 19:00:00,73.07,256.09,61.83,113.39,29.22,0.0,37.98,942.57,498.18
2025-02-10 20:00:00,66.18,199.53,56.61,105.35,27.58,0.0,37.84,940.9,503.45
2025-02-10 21:00:00,63.87,206.42,47.81,90.99,24.84,0.0,36.32,934.2,494.13
2025-02-10 22:00:00,60.57,215.6,46.16,88.09,24.33,0.0,35.84,929.28,490.32
2025-02-10 23:00:00,59.53,251.5,45.92,92.52,24.24,0.0,34.94,930.49,489.72
2025-02-11 00:00:00,58.84,276.43,47.16,118.73,21.15,0.0,35.4,931.92,483.07
2025-02-11 01:00:00,54.19,273.11,55.14,141.79,17.11,0.0,35.37,929.56,483.12
2025-02-11 02:00:00,52.26,303.33,43.01,120.77,13.32,0.0,34.23,932.54,483.07
2025-02-11 03:00:00,52.18,287.1,42.16,108.79,13.06,0.0,32.93,931.49,466.36
2025-02-11 04:00:00,52.28,281.12,45.18,113.71,14.0,0.0,35.1,924.6,477.14
2025-02-11 05:00:00,54.9,276.04,47.18,110.06,14.62,0.0,32.35,917.4,483.5
2025-02-11 06:00:00,65.14,277.88,51.68,103.51,16.02,0.0,34.95,920.16,482.98
2025-02-11 07:00:00,89.64,285.38,51.51,103.57,18.61,0.46,40.14,919.86,471.77
2025-02-11 08:00:00,92.77,409.36,51.86,102.08,25.76,31.14,35.66,916.52,469.85
2025-02-11 09:00:00,89.68,439.33,50.02,97.02,25.63,121.08,35.46,918.3,466.23
2025-02-11 10:00:00,85.3,381.18,47.44,89.19,24.82,234.02,35.4,918.93,464.55
2025-02-11 11:00:00,69.9,314.1,44.34,84.15,21.9,329.49,35.5,921.6,472.13
2025-02-11 12:00:00,66.62,276.13,44.4,84.27,21.88,401.38,35.1,922.16,463.51
2025-02-11 13:00:00,65.41,323.56,46.24,113.3,22.44,403.19,35.52,919.07,467.34
2025-02-11 14:00:00,64.5,376.61,50.07,151.4,23.65,300.51,36.59,916.5,466.81
2025-02-11 15:00:00,67.06,360.72,67.01,179.69,28.94,181.68,37.84,914.36,463.3
2025-02-11 16:00:00,89.55,376.7,86.19,210.88,35.65,41.01,40.31,913.91,451.99
2025-02-11 17:00:00,130.19,392.12,85.7,210.29,36.69,0.57,47.54,922.56,456.19
2025-02-11 18:00:00,114.3,414.27,89.79,217.9,37.95,0.0,46.36,924.35,458.47
2025-02-11 19:00:00,92.1,415.75,79.72,177.98,34.81,0.0,53.26,927.15,458.05
2025-02-11 20:00:00,89.61,417.33,53.39,98.24,24.96,0.0,44.12,924.91,446.54
2025-02-11 21:00:00,74.3,375.69,45.94,84.3,22.26,0.0,36.52,924.65,435.69
2025-02-11 22:00:00,74.11,384.27,45.69,84.54,22.18,0.0,31.7,923.64,423.38
2025-02-11 23:00:00,65.89,386.6,45.48,84.71,22.11,0.0,32.96,911.88,389.32
2025-02-12 00:00:00,75.31,418.8,43.46,81.54,21.47,0.0,31.12,889.09,389.2
2025-02-12 01:00:00,105.2,418.19,43.32,81.51,21.43,0.0,29.84,874.4,368.16
2025-02-12 02:00:00,69.0,416.91,42.73,80.77,21.26,0.0,33.37,876.07,371.67
2025-02-12 03:00:00,68.52,417.64,43.26,81.85,21.42,0.0,32.67,887.26,380.92
2025-02-12 04:00:00,68.51,414.01,44.45,83.68,21.79,0.0,33.23,869.02,384.55
2025-02-12 05:00:00,70.16,419.63,50.43,93.19,23.66,0.0,37.97,854.64,378.61
2025-02-12 06:00:00,102.65,423.14,83.03,176.49,33.59,0.0,45.75,858.02,393.49
2025-02-12 07:00:00,159.01,418.39,124.07,224.87,39.36,0.27,46.45,841.5,369.04
2025-02-12 08:00:00,178.05,418.16,132.73,230.77,41.01,16.36,47.01,805.46,344.02
2025-02-12 09:00:00,169.96,415.64,138.84,240.84,42.89,61.78,66.38,820.32,343.33
2025-02-12 10:00:00,143.62,407.97,132.69,230.94,40.96,115.82,49.91,799.68,322.76
2025-02-12 11:00:00,125.32,404.62,132.72,230.86,40.94,151.53,46.23,769.15,316.31
2025-02-12 12:00:00,123.49,406.18,132.94,230.49,40.96,180.41,46.77,813.2,308.7
2025-02-12 13:00:00,112.55,412.2,132.22,229.12,40.77,184.15,47.15,805.1,301.75
2025-02-12 14:00:00,125.18,422.01,132.59,230.04,40.82,133.3,48.12,798.8,304.41
2025-02-12 15:00:00,133.24,426.73,132.68,230.18,40.88,65.65,48.26,811.21,301.93
2025-02-12 16:00:00,168.79,447.29,133.72,232.29,41.29,12.54,49.39,785.71,296.85
2025-02-12 17:00:00,183.01,451.74,135.09,234.23,41.69,0.02,49.79,782.77,285.49
2025-02-12 18:00:00,195.32,441.88,135.68,234.84,41.83,0.0,48.6,710.55,265.0
2025-02-12 19:00:00,191.88,449.15,135.79,235.51,41.89,0.0,48.55,528.37,224.76
2025-02-12 20:00:00,172.3,456.24,135.63,235.27,41.78,0.0,46.05,379.12,150.82
2025-02-12 21:00:00,154.21,457.97,106.32,233.97,41.57,0.0,48.82,337.06,117.7
2025-02-12 22:00:00,148.34,455.83,97.88,231.18,40.97,0.0,48.12,326.92,71.89
2025-02-12 23:00:00,129.58,420.56,99.82,234.4,41.58,0.0,55.17,323.46,52.76
2025-02-13 00:00:00,140.34,419.87,97.4,230.38,39.41,0.0,47.89,340.23,67.84
2025-02-13 01:00:00,137.75,419.7,95.73,227.5,38.8,0.0,48.53,253.14,85.15
2025-02-13 02:00:00,140.79,419.51,94.08,224.81,38.29,0.0,47.54,221.21,148.2
2025-02-13 03:00:00,136.59,419.43,93.99,225.19,38.26,0.0,47.64,247.57,170.17
2025-02-13 04:00:00,127.37,420.65,95.22,227.57,38.64,0.0,52.61,257.95,219.66
2025-02-13 05:00:00,129.93,419.76,97.01,230.28,39.2,0.0,58.8,267.23,233.32
2025-02-13 06:00:00,153.0,418.47,123.99,230.41,40.53,0.0,57.79,319.47,206.55
2025-02-13 07:00:00,190.33,419.32,135.1,234.82,41.62,0.0,52.34,472.23,192.29
2025-02-13 08:00:00,222.38,421.32,135.87,234.74,41.64,1.14,49.7,568.17,177.97
2025-02-13 09:00:00,218.06,425.15,136.68,233.18,41.3,8.1,49.73,624.26,183.38
2025-02-13 10:00:00,201.91,419.07,136.18,236.39,41.94,18.69,49.12,635.61,190.22
2025-02-13 11:00:00,182.57,437.27,157.94,242.07,50.22,37.39,52.6,669.14,217.01
2025-02-13 12:00:00,167.83,450.79,136.44,236.55,41.51,60.09,50.43,769.64,253.73
2025-02-13 13:00:00,159.54,451.59,156.23,245.2,43.24,43.66,62.6,831.84,258.66
2025-02-13 14:00:00,156.67,449.54,137.17,234.99,41.28,31.03,55.39,815.2,259.65
2025-02-13 15:00:00,159.97,443.28,133.03,230.91,40.42,19.79,50.65,854.55,270.64
2025-02-13 16:00:00,170.63,429.54,130.92,227.71,39.8,4.29,48.9,897.14,294.48
2025-02-13 17:00:00,201.86,444.15,137.75,238.6,41.96,0.05,67.38,892.44,256.22
2025-02-13 18:00:00,200.19,447.16,132.99,230.47,40.44,0.0,51.86,838.87,195.14
2025-02-13 19:00:00,188.28,448.02,131.45,228.19,40.02,0.0,49.41,802.9,189.19
2025-02-13 20:00:00,167.63,448.8,131.54,228.3,40.03,0.0,51.18,736.06,183.41
2025-02-13 21:00:00,152.77,454.93,145.12,233.6,40.06,0.0,49.17,562.23,131.42
2025-02-13 22:00:00,143.01,449.22,107.32,231.77,39.52,0.0,49.22,541.71,121.8
2025-02-13 23:00:00,130.55,448.63,101.69,237.2,40.68,0.0,61.68,454.86,115.15
2025-02-14 00:00:00,137.57,453.85,96.95,229.06,38.24,0.0,48.3,562.17,150.42
2025-02-14 01:00:00,132.8,454.14,102.83,238.1,40.04,0.0,66.84,705.96,127.2
2025-02-14 02:00:00,128.5,452.03,99.72,233.38,39.1,0.0,54.91,618.88,111.07
2025-02-14 03:00:00,127.65,450.19,96.89,229.17,38.21,0.0,48.82,519.29,128.08
2025-02-14 04:00:00,127.27,447.73,97.93,230.29,38.17,0.0,48.75,500.72,111.88
2025-02-14 05:00:00,139.62,452.45,127.08,230.89,38.32,0.0,50.28,506.09,94.15
2025-02-14 06:00:00,160.9,455.5,134.88,235.1,39.1,0.0,49.27,504.8,73.1
2025-02-14 07:00:00,229.09,452.75,137.92,239.8,42.27,0.92,49.53,370.21,63.32
2025-02-14 08:00:00,265.65,447.64,144.9,238.09,42.32,40.81,50.19,301.37,48.99
2025-02-14 09:00:00,215.11,446.08,158.54,236.14,41.98,146.73,49.16,255.6,45.87
2025-02-14 10:00:00,181.03,451.71,159.99,238.16,40.7,269.07,48.9,158.18,48.04
2025-02-14 11:00:00,163.01,449.22,159.58,237.96,39.83,359.53,49.5,132.4,41.59
2025-02-14 12:00:00,149.86,448.34,159.36,237.55,39.69,399.83,50.75,90.62,19.59
2025-02-14 13:00:00,148.6,450.27,158.58,236.37,39.45,360.19,51.03,51.24,11.08
2025-02-14 14:00:00,155.79,451.25,161.7,241.29,40.48,268.35,52.25,15.63,9.09
2025-02-14 15:00:00,175.05,450.89,184.82,246.77,41.41,118.09,52.98,4.76,6.67
2025-02-14 16:00:00,200.01,453.83,163.6,239.46,40.05,32.22,50.57,5.13,6.28
2025-02-14 17:00:00,298.93,452.56,157.28,234.01,40.91,0.54,49.77,14.8,5.17
2025-02-14 18:00:00,293.08,448.46,161.01,239.62,43.32,0.0,49.99,31.77,5.6
2025-02-14 19:00:00,225.72,449.11,161.99,240.84,44.37,0.0,49.84,32.94,5.78
2025-02-14 20:00:00,183.56,447.54,160.82,239.15,43.71,0.0,49.84,30.42,7.0
2025-02-14 21:00:00,163.8,445.92,167.67,239.09,41.2,0.0,50.15,23.64,7.0
2025-02-14 22:00:00,153.01,447.47,158.04,234.12,38.94,0.0,49.32,20.49,7.01
2025-02-14 23:00:00,140.04,450.01,124.2,232.63,38.73,0.0,49.39,48.1,8.12
2025-02-15 00:00:00,135.3,437.81,119.21,228.54,38.59,0.0,49.05,56.05,10.09
2025-02-15 01:00:00,130.35,448.66,120.43,231.25,39.43,0.0,49.28,82.81,14.54
2025-02-15 02:00:00,120.01,448.7,120.09,230.24,39.33,0.0,49.25,120.55,15.4
2025-02-15 03:00:00,118.26,448.17,130.99,234.6,40.75,0.0,49.75,115.42,19.42
2025-02-15 04:00:00,118.46,446.11,164.53,235.2,41.31,0.0,49.94,139.66,16.27
2025-02-15 05:00:00,120.31,444.89,156.08,230.18,40.28,0.0,49.48,117.29,11.22
2025-02-15 06:00:00,133.76,445.34,155.28,230.46,40.31,0.0,49.47,81.97,12.94
2025-02-15 07:00:00,148.6,444.57,156.85,233.03,40.81,1.44,49.94,73.87,15.96
2025-02-15 08:00:00,150.68,449.35,157.98,234.79,41.19,37.09,50.11,74.66,16.85
2025-02-15 09:00:00,137.02,449.69,157.77,234.87,41.09,110.64,49.5,78.58,22.94
2025-02-15 10:00:00,124.6,449.36,156.21,233.17,40.69,173.81,49.72,99.42,43.66
2025-02-15 11:00:00,118.37,447.18,139.84,214.16,37.11,203.54,47.46,129.28,79.53
2025-02-15 12:00:00,112.4,448.99,134.88,207.46,35.89,141.37,47.52,163.77,116.45
2025-02-15 13:00:00,110.02,449.32,153.21,214.69,37.32,111.23,47.85,191.38,134.48
2025-02-15 14:00:00,116.16,444.72,139.27,207.58,35.94,73.68,47.01,181.56,150.72
2025-02-15 15:00:00,128.84,447.81,151.85,228.0,39.84,40.95,48.2,153.22,146.26
2025-02-15 16:00:00,140.02,450.94,156.45,232.81,40.74,10.19,49.34,170.87,123.17
2025-02-15 17:00:00,164.57,448.36,156.45,232.97,40.77,0.05,49.39,164.97,139.24
2025-02-15 18:00:00,174.71,447.48,156.82,233.44,40.87,0.0,49.46,126.39,159.22
2025-02-15 19:00:00,163.92,448.52,156.84,233.35,40.87,0.0,49.91,200.53,169.01
2025-02-15 20:00:00,147.29,448.35,140.57,206.91,35.84,0.0,47.93,301.13,206.13
2025-02-15 21:00:00,128.06,449.1,134.11,204.52,35.3,0.0,47.37,532.86,236.34
2025-02-15 22:00:00,113.31,446.99,143.15,209.67,36.25,0.0,47.46,704.5,251.71
2025-02-15 23:00:00,108.29,446.88,133.87,204.5,35.3,0.0,47.53,721.98,245.43
2025-02-16 00:00:00,134.12,445.07,131.82,202.29,34.85,0.0,47.1,687.16,225.87
2025-02-16 01:00:00,128.9,441.08,130.67,199.87,34.58,0.0,46.55,713.5,229.01
2025-02-16 02:00:00,123.58,451.06,130.92,200.57,34.66,0.0,44.91,720.61,238.87
2025-02-16 03:00:00,119.9,450.81,128.96,196.73,34.01,0.0,45.19,745.81,218.33
2025-02-16 04:00:00,119.57,449.88,129.8,198.39,34.28,0.0,49.05,612.16,178.29
2025-02-16 05:00:00,120.18,449.72,127.66,195.04,33.58,0.0,43.87,466.11,164.21
2025-02-16 06:00:00,119.93,445.75,128.48,196.39,33.87,0.0,43.3,370.59,140.98
2025-02-16 07:00:00,127.49,446.39,136.22,197.74,33.99,2.3,42.55,311.64,138.56
2025-02-16 08:00:00,129.58,450.99,129.81,198.64,34.14,65.85,40.09,217.24,103.87
2025-02-16 09:00:00,130.48,450.3,130.42,200.04,34.5,191.59,39.98,188.85,78.41
2025-02-16 10:00:00,127.69,441.72,123.14,188.38,32.25,336.9,40.44,122.67,60.23
2025-02-16 11:00:00,124.02,445.55,125.12,191.71,32.87,465.87,40.71,87.26,43.61
2025-02-16 12:00:00,124.66,442.86,129.99,199.98,34.4,522.87,40.46,59.78,38.43
2025-02-16 13:00:00,118.75,445.34,129.86,199.45,34.19,498.45,36.73,42.18,32.08
2025-02-16 14:00:00,121.0,420.26,129.48,198.76,34.08,406.22,36.58,34.53,30.27
2025-02-16 15:00:00,129.53,423.5,135.54,201.4,34.64,260.36,40.55,41.57,24.2
2025-02-16 16:00:00,137.68,444.89,139.64,205.36,35.37,88.43,39.49,55.24,19.71
2025-02-16 17:00:00,153.97,447.21,152.92,226.98,39.6,3.79,41.58,79.35,13.78
2025-02-16 18:00:00,169.96,447.4,154.97,230.32,40.24,0.0,42.4,94.55,9.63
2025-02-16 19:00:00,160.26,446.64,155.24,230.15,40.21,0.0,40.24,86.28,8.54
2025-02-16 20:00:00,153.7,449.43,154.51,229.41,40.03,0.0,42.58,51.4,7.25
2025-02-16 21:00:00,139.32,447.57,152.8,226.74,39.56,0.0,43.17,46.1,7.62
2025-02-16 22:00:00,137.6,445.69,151.93,225.13,39.26,0.0,40.32,51.2,7.11
2025-02-16 23:00:00,131.49,448.14,139.54,204.85,35.39,0.0,39.91,32.53,7.61
2025-02-17 00:00:00,128.05,445.78,131.98,200.3,34.53,0.0,38.73,45.08,9.65
2025-02-17 01:00:00,121.05,446.78,131.62,201.0,34.79,0.0,38.94,51.6,12.98
2025-02-17 02:00:00,120.32,447.65,143.91,207.0,35.81,0.0,39.64,62.02,20.29
2025-02-17 03:00:00,125.5,446.41,132.96,202.69,34.89,0.0,38.87,84.79,26.71
2025-02-17 04:00:00,128.93,444.08,136.12,200.5,34.82,0.0,38.66,103.55,29.39
2025-02-17 05:00:00,131.55,445.19,153.51,204.2,35.76,0.0,41.34,152.66,36.63
2025-02-17 06:00:00,152.14,451.19,131.71,223.47,38.98,0.0,41.34,220.92,42.04
2025-02-17 07:00:00,204.75,444.3,133.72,234.03,40.85,5.07,44.43,230.34,40.66
2025-02-17 08:00:00,212.4,445.33,134.61,234.94,41.05,94.7,46.68,238.82,36.53
2025-02-17 09:00:00,171.3,449.74,134.11,225.16,40.88,261.51,44.48,218.92,39.96
2025-02-17 10:00:00,139.67,450.52,139.17,217.88,39.58,423.04,32.75,232.02,53.67
2025-02-17 11:00:00,117.19,448.29,119.75,196.07,35.35,520.43,27.42,236.7,64.94
2025-02-17 12:00:00,109.47,448.26,131.69,194.69,35.01,554.81,26.58,262.17,72.62
2025-02-17 13:00:00,106.78,448.77,129.96,199.2,34.52,521.39,27.63,266.87,81.88
2025-02-17 14:00:00,111.89,449.22,138.1,205.79,35.68,428.04,36.75,298.0,86.9
2025-02-17 15:00:00,132.3,446.02,140.67,206.89,35.84,271.63,34.75,326.61,74.4
2025-02-17 16:00:00,159.61,447.99,154.07,228.56,40.28,93.7,33.36,314.98,62.05
2025-02-17 17:00:00,222.42,447.83,166.14,237.19,43.61,4.51,36.01,291.98,48.7
2025-02-17 18:00:00,271.11,447.44,155.85,230.05,42.34,0.0,32.27,287.61,51.4
2025-02-17 19:00:00,215.4,448.54,156.32,221.59,42.79,0.0,35.9,311.46,63.11
2025-02-17 20:00:00,177.88,447.35,154.27,202.74,40.31,0.0,32.1,328.34,65.7
2025-02-17 21:00:00,155.2,447.71,142.91,181.03,36.56,0.0,28.92,351.07,66.36
2025-02-17 22:00:00,139.4,448.91,137.7,174.26,34.93,0.0,27.29,327.9,76.7
2025-02-17 23:00:00,129.56,448.53,137.9,173.73,34.97,0.0,27.74,321.45,83.35
2025-02-18 00:00:00,132.96,446.26,139.74,175.46,34.84,0.0,31.97,335.36,82.15
2025-02-18 01:00:00,125.0,447.05,135.8,170.37,33.33,0.0,29.48,364.59,91.4
2025-02-18 02:00:00,123.57,445.46,136.64,171.71,33.61,0.0,28.92,386.38,92.95
2025-02-18 03:00:00,117.11,442.76,136.25,169.81,33.43,0.0,27.29,385.69,87.45
2025-02-18 04:00:00,115.67,441.54,140.84,184.59,34.82,0.0,28.23,362.98,79.61
2025-02-18 05:00:00,121.52,442.41,145.74,187.37,36.38,0.0,28.25,319.59,75.36
2025-02-18 06:00:00,140.4,443.25,147.48,188.71,37.73,0.0,28.45,252.14,70.69
2025-02-18 07:00:00,193.99,443.34,152.43,196.33,39.5,6.02,28.98,173.06,59.65
2025-02-18 08:00:00,194.85,443.44,141.64,178.33,36.21,102.22,27.93,120.87,46.22
2025-02-18 09:00:00,142.49,444.19,141.05,179.74,36.03,282.27,27.87,105.12,33.75
2025-02-18 10:00:00,124.24,446.0,105.21,174.74,35.07,433.73,28.03,76.7,23.12
2025-02-18 11:00:00,109.71,440.83,84.41,144.11,27.5,547.92,25.2,29.68,11.98
2025-02-18 12:00:00,96.41,440.99,81.6,143.31,27.11,586.82,25.11,36.99,11.0
2025-02-18 13:00:00,88.53,444.23,60.92,142.39,26.87,549.26,24.62,54.02,13.18
2025-02-18 14:00:00,98.35,441.81,62.89,144.52,27.47,451.2,24.8,62.76,14.0
2025-02-18 15:00:00,110.0,441.68,73.65,157.68,30.55,289.15,26.29,77.21,15.59
2025-02-18 16:00:00,128.16,443.53,104.78,164.26,31.84,104.31,26.33,80.22,16.54
2025-02-18 17:00:00,177.61,446.8,132.79,169.24,33.89,5.63,26.25,102.63,17.86
2025-02-18 18:00:00,174.33,446.31,142.36,177.42,35.41,0.0,26.56,102.1,21.13
2025-02-18 19:00:00,155.91,447.06,134.68,171.62,34.28,0.0,25.99,108.91,21.69
2025-02-18 20:00:00,142.42,447.44,147.09,192.45,38.12,0.0,28.06,110.54,16.06
2025-02-18 21:00:00,129.42,448.41,143.47,205.72,36.11,0.0,27.74,95.33,11.62
2025-02-18 22:00:00,121.9,450.09,142.72,212.65,35.88,0.0,27.86,92.51,10.43
2025-02-18 23:00:00,114.45,447.73,143.0,212.66,35.9,0.0,27.85,83.7,9.17
2025-02-19 00:00:00,104.54,449.25,105.33,204.62,33.57,0.0,34.74,66.67,7.35
2025-02-19 01:00:00,99.29,451.12,165.04,219.33,45.89,0.0,53.31,35.61,6.43
2025-02-19 02:00:00,99.6,447.63,214.23,253.32,66.66,0.0,59.24,16.96,6.03
2025-02-19 03:00:00,97.3,448.06,169.45,246.62,87.64,0.0,46.67,6.28,5.66
2025-02-19 04:00:00,94.5,447.54,112.51,207.54,46.33,0.0,35.86,3.81,5.19
2025-02-19 05:00:00,97.49,451.7,151.75,228.35,48.81,0.0,48.14,2.96,5.38
2025-02-19 06:00:00,113.73,440.48,229.48,274.99,172.2,0.0,60.33,4.76,5.43
2025-02-19 07:00:00,154.23,441.0,227.6,276.45,169.31,5.62,63.66,5.19,5.55
2025-02-19 08:00:00,171.66,436.73,168.72,226.47,56.49,91.17,31.98,5.21,6.22
2025-02-19 09:00:00,128.76,436.03,141.41,209.95,36.48,274.86,36.18,5.17,8.03
2025-02-19 10:00:00,107.9,435.54,130.34,192.88,33.11,448.57,33.88,5.04,9.64
2025-02-19 11:00:00,89.29,434.47,125.82,185.08,31.64,558.68,33.34,8.7,11.75
2025-02-19 12:00:00,81.54,438.19,131.91,195.35,33.55,597.73,28.13,10.21,19.89
2025-02-19 13:00:00,82.76,438.89,101.49,198.48,34.12,569.7,34.8,12.31,26.35
2025-02-19 14:00:00,85.2,438.46,99.27,198.33,32.05,467.32,37.05,12.49,23.2
2025-02-19 15:00:00,89.02,441.3,100.85,200.84,32.72,298.48,48.08,13.75,29.01
2025-02-19 16:00:00,111.66,450.16,102.59,195.78,33.32,110.92,51.69,28.42,41.53
2025-02-19 17:00:00,131.29,432.32,111.41,193.95,35.79,6.22,47.07,89.59,72.96
2025-02-19 18:00:00,145.74,432.53,139.16,200.98,36.02,0.0,46.63,170.53,113.33
2025-02-19 19:00:00,141.69,431.25,140.07,220.33,36.26,0.0,46.44,235.26,170.42
2025-02-19 20:00:00,120.91,387.45,139.4,218.62,36.06,0.0,46.7,293.94,212.09
2025-02-19 21:00:00,113.76,393.48,113.27,219.69,36.28,0.0,47.16,388.79,209.95
2025-02-19 22:00:00,107.13,422.57,83.94,173.81,27.47,0.0,43.77,413.08,233.12
2025-02-19 23:00:00,82.31,426.11,70.74,151.68,23.38,0.0,42.39,493.63,237.76
2025-02-20 00:00:00,79.92,442.44,71.4,132.5,23.59,0.0,36.75,500.48,242.78
2025-02-20 01:00:00,82.11,438.98,75.07,114.46,24.73,0.0,36.95,520.96,271.98
2025-02-20 02:00:00,78.31,440.08,72.48,98.93,23.96,0.0,37.04,538.77,260.97
2025-02-20 03:00:00,67.94,441.69,73.02,95.82,24.13,0.0,37.21,555.57,265.54
2025-02-20 04:00:00,66.13,441.82,73.16,93.93,24.22,0.0,37.36,576.53,281.75
